Start_time_UTC,End_time_UTC,Nconc,Mconc
2010-05-19 00:54:10,2010-05-19 01:09:10,264.2627565,455.45049
2010-05-19 01:09:10,2010-05-19 01:24:10,93.414582,180.448551
2010-05-19 02:09:10,2010-05-19 02:24:10,146.4381495,334.734966
2010-05-19 02:24:10,2010-05-19 02:39:10,261.9601335,571.65246
2010-05-19 02:39:10,2010-05-19 02:54:10,245.008422,575.99172
2010-05-19 02:54:10,2010-05-19 03:09:10,341.8201575,588.999735
2010-05-19 03:09:10,2010-05-19 03:24:10,372.562866,681.2244
2010-05-19 03:24:10,2010-05-19 03:39:10,373.377573,715.69881
2010-05-19 03:39:10,2010-05-19 03:54:10,336.580497,788.631525
2010-05-19 03:54:10,2010-05-19 04:09:10,303.8857425,460.35675
2010-05-19 04:09:10,2010-05-19 04:24:10,462.334725,748.244115
2010-05-19 04:24:10,2010-05-19 04:39:10,588.63546,1392.59709
2010-05-19 04:39:10,2010-05-19 04:54:10,632.768175,1843.199955
2010-05-19 04:54:10,2010-05-19 05:09:10,373.0941585,712.48446
2010-05-19 05:09:10,2010-05-19 05:24:10,260.440587,441.4560705
2010-05-19 05:24:10,2010-05-19 05:39:10,148.7564685,270.351711
2010-05-19 05:39:10,2010-05-19 05:54:10,149.6249595,232.893378
2010-05-19 05:54:10,2010-05-19 06:09:10,176.637681,268.573689
2010-05-19 06:09:10,2010-05-19 06:24:10,107.4083715,163.6920495
2010-05-19 06:24:10,2010-05-19 06:39:10,122.4735795,201.539295
2010-05-19 06:39:10,2010-05-19 06:54:10,117.460629,169.378848
2010-05-19 07:00:00,2010-05-19 07:15:00,148.628799,207.0806985
2010-05-19 07:15:00,2010-05-19 07:30:00,159.684777,256.4039025
2010-05-19 07:30:00,2010-05-19 07:45:00,164.3270715,230.5104795
2010-05-19 07:45:00,2010-05-19 08:00:00,148.005441,235.300842
2010-05-19 08:00:00,2010-05-19 08:15:00,114.4963575,185.5516365
2010-05-19 08:15:00,2010-05-19 08:30:00,199.051407,296.141472
2010-05-19 08:30:00,2010-05-19 08:45:00,300.7781775,559.07325
2010-05-19 08:45:00,2010-05-19 09:00:00,137.2886865,174.5749305
2010-05-19 09:00:00,2010-05-19 09:15:00,135.852759,201.3642225
2010-05-19 09:15:00,2010-05-19 09:30:00,130.44564,212.6792835
2010-05-19 09:30:00,2010-05-19 09:45:00,250.096635,535.63104
2010-05-19 09:45:00,2010-05-19 10:00:00,195.916959,344.742093
2010-05-19 10:00:00,2010-05-19 10:15:00,181.9957995,314.1977175
2010-05-19 10:15:00,2010-05-19 10:30:00,135.392418,185.3486055
2010-05-19 10:30:00,2010-05-19 10:45:00,141.865767,209.4111315
2010-05-19 10:45:00,2010-05-19 11:00:00,101.528262,157.322502
2010-05-19 11:00:00,2010-05-19 11:15:00,131.950341,223.780347
2010-05-19 11:15:00,2010-05-19 11:30:00,138.20274,374.6169225
2010-05-19 11:30:00,2010-05-19 11:45:00,181.2892005,368.371197
2010-05-19 11:45:00,2010-05-19 12:00:00,212.6908935,328.8924675
2010-05-19 12:00:00,2010-05-19 12:15:00,289.54017,404.371206
2010-05-19 12:15:00,2010-05-19 12:30:00,332.4346785,515.680605
2010-05-19 12:30:00,2010-05-19 12:45:00,511.837605,869.00328
2010-05-19 12:45:00,2010-05-19 13:00:00,534.104325,811.912815
2010-05-19 13:00:00,2010-05-19 13:15:00,629.355735,1038.05343
2010-05-19 13:15:00,2010-05-19 13:30:00,701.21565,1114.731045
2010-05-19 13:30:00,2010-05-19 13:45:00,680.204205,1082.98269
2010-05-19 13:45:00,2010-05-19 14:00:00,703.481175,1065.480345
2010-05-19 14:00:00,2010-05-19 14:15:00,926.91,1689.35481
2010-05-19 14:15:00,2010-05-19 14:30:00,527.5863,885.24639
2010-05-19 14:30:00,2010-05-19 14:45:00,537.98139,913.852485
2010-05-19 14:45:00,2010-05-19 15:00:00,888.149115,1526.59134
2010-05-19 15:00:00,2010-05-19 15:15:00,500.258205,805.684185
2010-05-19 15:15:00,2010-05-19 15:30:00,491.491035,787.27005
2010-05-19 15:30:00,2010-05-19 15:45:00,761.94297,1307.233755
2010-05-19 15:45:00,2010-05-19 16:00:00,561.98313,930.303135
2010-05-19 16:00:00,2010-05-19 16:15:00,550.20843,903.120795
2010-05-19 16:15:00,2010-05-19 16:30:00,604.71189,990.25416
2010-05-19 16:30:00,2010-05-19 16:45:00,513.601155,800.846145
2010-05-19 16:45:00,2010-05-19 17:00:00,476.2845,732.282795
2010-05-19 17:00:00,2010-05-19 17:15:00,656.599365,1184.619015
2010-05-19 17:15:00,2010-05-19 17:30:00,508.56498,833.75622
2010-05-19 17:30:00,2010-05-19 17:45:00,534.40524,853.9533
2010-05-19 17:45:00,2010-05-19 18:00:00,468.02898,759.563415
2010-05-19 18:00:00,2010-05-19 18:15:00,766.96209,1286.40402
2010-05-19 18:15:00,2010-05-19 18:30:00,510.88212,858.291615
2010-05-19 18:30:00,2010-05-19 18:45:00,792.77292,1410.96186
2010-05-19 18:45:00,2010-05-19 19:00:00,514.41291,855.79857
2010-05-19 19:00:00,2010-05-19 19:15:00,448.1609895,768.302235
2010-05-19 19:15:00,2010-05-19 19:30:00,455.553765,706.330665
2010-05-19 19:30:00,2010-05-19 19:45:00,441.8320095,769.337775
2010-05-19 19:45:00,2010-05-19 20:00:00,329.7775995,550.703295
2010-05-19 20:00:00,2010-05-19 20:15:00,413.1492795,706.321755
2010-05-19 20:15:00,2010-05-19 20:30:00,757.64475,1372.597155
2010-05-19 20:30:00,2010-05-19 20:45:00,631.33722,1189.06326
2010-05-19 20:45:00,2010-05-19 21:00:00,547.29081,983.22462
2010-05-19 21:00:00,2010-05-19 21:15:00,545.74884,957.097215
2010-05-19 21:15:00,2010-05-19 21:30:00,785.02095,1534.88943
2010-05-19 21:30:00,2010-05-19 21:45:00,685.272735,1319.08644
2010-05-19 21:45:00,2010-05-19 22:00:00,555.13494,1002.809115
2010-05-19 22:00:00,2010-05-19 22:15:00,665.10522,1261.70478
2010-05-19 22:15:00,2010-05-19 22:30:00,682.74576,1316.986065
2010-05-19 22:30:00,2010-05-19 22:45:00,643.4865,1230.93576
2010-05-19 22:45:00,2010-05-19 23:00:00,564.40872,1093.14198
2010-05-19 23:00:00,2010-05-19 23:15:00,658.824975,1273.940955
2010-05-19 23:15:00,2010-05-19 23:30:00,528.36372,885.658995
2010-05-19 23:30:00,2010-05-19 23:45:00,498.5541,809.26236
2010-05-19 23:45:00,2010-05-20 00:00:00,373.0951035,601.53552
2010-05-20 00:00:00,2010-05-20 00:15:00,439.0683885,696.60585
2010-05-20 00:15:00,2010-05-20 00:30:00,383.3614395,614.10672
2010-05-20 00:30:00,2010-05-20 00:45:00,119.447586,208.2329955
2010-05-20 01:15:00,2010-05-20 01:30:00,817.49862,4226.98734
2010-05-20 01:30:00,2010-05-20 01:45:00,2122.28154,9569.9376
2010-05-20 01:45:00,2010-05-20 02:00:00,1061.2926,3707.335035
2010-05-20 02:00:00,2010-05-20 02:15:00,1074.2715,3708.66339
2010-05-20 02:15:00,2010-05-20 02:30:00,1125.80613,4199.73921
2010-05-20 02:30:00,2010-05-20 02:45:00,930.5685,2719.884735
2010-05-20 02:45:00,2010-05-20 03:00:00,687.96441,1892.521035
2010-05-20 03:00:00,2010-05-20 03:15:00,759.23217,2027.1681
2010-05-20 03:15:00,2010-05-20 03:30:00,718.603065,2035.141425
2010-05-20 03:30:00,2010-05-20 03:45:00,571.254435,1022.272425
2010-05-20 03:45:00,2010-05-20 04:00:00,563.778855,1103.414535
2010-05-20 04:00:00,2010-05-20 04:15:00,549.52281,876.70134
2010-05-20 04:15:00,2010-05-20 04:30:00,450.543105,718.672545
2010-05-20 04:30:00,2010-05-20 04:45:00,352.7547525,573.13224
2010-05-20 04:45:00,2010-05-20 05:00:00,311.6093895,518.102865
2010-05-20 05:00:00,2010-05-20 05:15:00,306.112725,510.854085
2010-05-20 05:15:00,2010-05-20 05:30:00,271.102581,398.123289
2010-05-20 05:30:00,2010-05-20 05:45:00,301.904469,550.517445
2010-05-20 05:45:00,2010-05-20 06:00:00,284.6490885,631.727415
2010-05-20 06:00:00,2010-05-20 06:15:00,393.228666,939.356955
2010-05-20 06:15:00,2010-05-20 06:30:00,370.5351165,736.931745
2010-05-20 06:30:00,2010-05-20 06:45:00,343.7161155,699.69348
2010-05-20 07:00:00,2010-05-20 07:15:00,329.895486,610.131465
2010-05-20 07:15:00,2010-05-20 07:30:00,338.1294195,545.743125
2010-05-20 07:30:00,2010-05-20 07:45:00,336.2393385,557.0829
2010-05-20 07:45:00,2010-05-20 08:00:00,417.1627665,944.39214
2010-05-20 08:00:00,2010-05-20 08:15:00,442.598562,1045.420425
2010-05-20 08:15:00,2010-05-20 08:30:00,426.174174,940.322655
2010-05-20 08:30:00,2010-05-20 08:45:00,406.3312755,844.7373
2010-05-20 08:45:00,2010-05-20 09:00:00,408.9209175,870.553305
2010-05-20 09:00:00,2010-05-20 09:15:00,488.990835,1128.955005
2010-05-20 09:15:00,2010-05-20 09:30:00,546.23763,1282.03452
2010-05-20 09:30:00,2010-05-20 09:45:00,485.887545,1114.306515
2010-05-20 09:45:00,2010-05-20 10:00:00,491.51988,940.6791
2010-05-20 10:00:00,2010-05-20 10:15:00,552.267,1036.76553
2010-05-20 10:15:00,2010-05-20 10:30:00,594.25065,1176.92577
2010-05-20 10:30:00,2010-05-20 10:45:00,656.639055,1721.831085
2010-05-20 10:45:00,2010-05-20 11:00:00,644.01489,1866.603915
2010-05-20 11:00:00,2010-05-20 11:15:00,660.43215,1897.69833
2010-05-20 11:15:00,2010-05-20 11:30:00,680.95233,1832.255865
2010-05-20 11:30:00,2010-05-20 11:45:00,716.545575,1503.971865
2010-05-20 11:45:00,2010-05-20 12:00:00,461.349495,1026.432045
2010-05-20 12:00:00,2010-05-20 12:15:00,497.820825,1200.14865
2010-05-20 12:15:00,2010-05-20 12:30:00,471.44871,1384.091775
2010-05-20 12:30:00,2010-05-20 12:45:00,508.38426,1410.075315
2010-05-20 12:45:00,2010-05-20 13:00:00,593.896815,1483.30998
2010-05-20 13:00:00,2010-05-20 13:15:00,681.05016,1630.11843
2010-05-20 13:15:00,2010-05-20 13:30:00,817.564185,1829.40507
2010-05-20 13:30:00,2010-05-20 13:45:00,1094.939415,2506.76613
2010-05-20 13:45:00,2010-05-20 14:00:00,1519.56693,3205.67733
2010-05-20 14:00:00,2010-05-20 14:15:00,1550.59011,3407.585805
2010-05-20 14:15:00,2010-05-20 14:30:00,1695.427515,3715.063245
2010-05-20 14:30:00,2010-05-20 14:45:00,1689.998355,3617.83665
2010-05-20 14:45:00,2010-05-20 15:00:00,1596.47004,3701.5281
2010-05-20 15:00:00,2010-05-20 15:15:00,1938.465135,4191.505605
2010-05-20 15:15:00,2010-05-20 15:30:00,2010.413745,4483.38285
2010-05-20 15:30:00,2010-05-20 15:45:00,1921.53456,4410.086535
2010-05-20 15:45:00,2010-05-20 16:00:00,1866.885795,4285.84833
2010-05-20 16:00:00,2010-05-20 16:15:00,1842.512625,4454.735625
2010-05-20 16:15:00,2010-05-20 16:30:00,1809.95823,4550.80455
2010-05-20 16:30:00,2010-05-20 16:45:00,1882.884105,4376.48688
2010-05-20 16:45:00,2010-05-20 17:00:00,1835.884935,4226.480235
2010-05-20 17:00:00,2010-05-20 17:15:00,1483.348455,3412.121445
2010-05-20 17:15:00,2010-05-20 17:30:00,1264.65012,2804.27382
2010-05-20 17:30:00,2010-05-20 17:45:00,1098.69426,2418.50331
2010-05-20 17:45:00,2010-05-20 18:00:00,931.12299,1981.70406
2010-05-20 18:00:00,2010-05-20 18:15:00,871.49889,1933.270335
2010-05-20 18:15:00,2010-05-20 18:30:00,632.24001,1152.03573
2010-05-20 18:30:00,2010-05-20 18:45:00,681.803955,1162.00134
2010-05-20 18:45:00,2010-05-20 19:00:00,702.514485,1321.893045
2010-05-20 19:00:00,2010-05-20 19:15:00,770.1507,1420.19181
2010-05-20 19:15:00,2010-05-20 19:30:00,479.24028,855.3357
2010-05-20 19:30:00,2010-05-20 19:45:00,462.844575,821.162115
2010-05-20 19:45:00,2010-05-20 20:00:00,518.035095,916.488765
2010-05-20 20:00:00,2010-05-20 20:15:00,482.414355,865.37583
2010-05-20 20:15:00,2010-05-20 20:30:00,647.169075,1202.7924
2010-05-20 20:30:00,2010-05-20 20:45:00,646.8759,1185.62796
2010-05-20 20:45:00,2010-05-20 21:00:00,603.391095,1150.798995
2010-05-20 21:00:00,2010-05-20 21:15:00,663.313185,1272.044385
2010-05-20 21:15:00,2010-05-20 21:30:00,817.775325,1884.234735
2010-05-20 21:30:00,2010-05-20 21:45:00,639.492885,1320.22764
2010-05-20 21:45:00,2010-05-20 22:00:00,609.81039,1251.95742
2010-05-20 22:00:00,2010-05-20 22:15:00,652.61529,1334.0259
2010-05-20 22:15:00,2010-05-20 22:30:00,499.467105,899.4159
2010-05-20 23:15:00,2010-05-20 23:30:00,0.57120399,0.54696735
2010-05-22 00:21:10,2010-05-22 00:36:10,274.244499,521.440605
2010-05-22 00:36:10,2010-05-22 00:51:10,359.1092475,665.574525
2010-05-22 00:51:10,2010-05-22 01:06:10,313.7783715,601.575615
2010-05-22 01:06:10,2010-05-22 01:21:10,319.3868295,613.863945
2010-05-22 01:21:10,2010-05-22 01:36:10,431.521767,769.59828
2010-05-22 01:36:10,2010-05-22 01:51:10,447.782949,923.128875
2010-05-22 01:51:10,2010-05-22 02:06:10,490.728105,999.544545
2010-05-22 02:06:10,2010-05-22 02:21:10,510.701445,1020.380265
2010-05-22 02:21:10,2010-05-22 02:36:10,603.380655,1117.224675
2010-05-22 02:36:10,2010-05-22 02:51:10,544.32972,1083.991455
2010-05-22 02:51:10,2010-05-22 03:06:10,544.59936,1204.79508
2010-05-22 03:06:10,2010-05-22 03:21:10,472.34574,976.13352
2010-05-22 03:21:10,2010-05-22 03:36:10,370.208529,700.395975
2010-05-22 03:36:10,2010-05-22 03:51:10,423.8353305,751.56192
2010-05-22 03:51:10,2010-05-22 04:06:10,426.3410295,978.18669
2010-05-22 04:06:10,2010-05-22 04:21:10,294.8462055,610.723575
2010-05-22 04:21:10,2010-05-22 04:36:10,269.1466515,558.860085
2010-05-22 04:36:10,2010-05-22 04:51:10,262.841742,506.835225
2010-05-22 04:51:10,2010-05-22 05:06:10,222.4831635,481.586895
2010-05-22 05:06:10,2010-05-22 05:21:10,448.2553185,1238.66208
2010-05-22 05:21:10,2010-05-22 05:36:10,382.436829,970.901055
2010-05-22 05:36:10,2010-05-22 05:51:10,240.3562905,480.09159
2010-05-22 05:51:10,2010-05-22 06:06:10,175.420341,291.7336185
2010-05-22 06:06:10,2010-05-22 06:21:10,215.625915,495.775845
2010-05-22 06:21:10,2010-05-22 06:36:10,229.233879,840.002355
2010-05-22 06:36:10,2010-05-22 06:51:10,233.879787,660.587175
2010-05-22 07:00:00,2010-05-22 07:15:00,403.0634025,1411.07121
2010-05-22 07:15:00,2010-05-22 07:30:00,247.152942,731.6523
2010-05-22 07:30:00,2010-05-22 07:45:00,205.2369675,670.088565
2010-05-22 07:45:00,2010-05-22 08:00:00,159.234264,500.18112
2010-05-22 08:00:00,2010-05-22 08:15:00,121.0363335,404.1563265
2010-05-22 08:15:00,2010-05-22 08:30:00,166.3870365,584.594505
2010-05-22 08:30:00,2010-05-22 08:45:00,180.365508,516.16341
2010-05-22 08:45:00,2010-05-22 09:00:00,102.62664,343.53171
2010-05-22 09:00:00,2010-05-22 09:15:00,84.9207555,198.2783745
2010-05-22 09:15:00,2010-05-22 09:30:00,100.2870765,228.44709
2010-05-22 09:30:00,2010-05-22 09:45:00,127.714725,231.743439
2010-05-22 09:45:00,2010-05-22 10:00:00,103.7943,188.383536
2010-05-22 10:00:00,2010-05-22 10:15:00,91.7041365,174.226311
2010-05-22 10:15:00,2010-05-22 10:30:00,90.265086,157.413996
2010-05-22 10:30:00,2010-05-22 10:45:00,53.354304,90.174033
2010-05-22 10:45:00,2010-05-22 11:00:00,125.4380085,285.3395325
2010-05-22 11:00:00,2010-05-22 11:15:00,139.703049,358.6948605
2010-05-22 11:15:00,2010-05-22 11:30:00,131.82462,297.936342
2010-05-22 11:30:00,2010-05-22 11:45:00,86.431095,300.4737345
2010-05-22 11:45:00,2010-05-22 12:00:00,209.8262295,642.47769
2010-05-22 12:00:00,2010-05-22 12:15:00,158.2307505,457.35534
2010-05-22 12:15:00,2010-05-22 12:30:00,258.550614,543.08835
2010-05-22 12:30:00,2010-05-22 12:45:00,401.5859535,926.749755
2010-05-22 12:45:00,2010-05-22 13:00:00,411.108354,791.936595
2010-05-22 13:00:00,2010-05-22 13:15:00,306.797031,522.35658
2010-05-22 13:15:00,2010-05-22 13:30:00,441.447489,720.213795
2010-05-22 13:30:00,2010-05-22 13:45:00,631.202265,1167.889185
2010-05-22 13:45:00,2010-05-22 14:00:00,727.47558,1155.67254
2010-05-22 14:00:00,2010-05-22 14:15:00,680.543595,1194.105465
2010-05-22 14:15:00,2010-05-22 14:30:00,355.126167,708.82002
2010-05-22 15:15:00,2010-05-22 15:30:00,470.02878,898.37892
2010-05-22 15:30:00,2010-05-22 15:45:00,380.6762715,827.071965
2010-05-22 15:45:00,2010-05-22 16:00:00,565.20522,941.8617
2010-05-22 16:00:00,2010-05-22 16:15:00,693.10143,1486.96551
2010-05-22 16:15:00,2010-05-22 16:30:00,524.605815,973.029825
2010-05-22 16:30:00,2010-05-22 16:45:00,372.306789,765.82836
2010-05-22 16:45:00,2010-05-22 17:00:00,357.812883,722.164545
2010-05-22 17:00:00,2010-05-22 17:15:00,397.0440945,825.59664
2010-05-22 17:15:00,2010-05-22 17:30:00,373.1243265,802.109565
2010-05-22 17:30:00,2010-05-22 17:45:00,628.445745,1435.25295
2010-05-22 17:45:00,2010-05-22 18:00:00,516.680595,962.933985
2010-05-22 18:00:00,2010-05-22 18:15:00,541.92933,951.693525
2010-05-22 18:15:00,2010-05-22 18:30:00,433.1291625,923.683455
2010-05-22 18:30:00,2010-05-22 18:45:00,456.693075,834.842385
2010-05-22 18:45:00,2010-05-22 19:00:00,416.2853205,757.068975
2010-05-22 19:00:00,2010-05-22 19:15:00,381.1859325,767.9592
2010-05-22 19:15:00,2010-05-22 19:30:00,327.7145925,616.49289
2010-05-22 19:30:00,2010-05-22 19:45:00,402.3228105,791.95419
2010-05-22 19:45:00,2010-05-22 20:00:00,422.648505,890.098065
2010-05-22 20:00:00,2010-05-22 20:15:00,320.844105,625.092885
2010-05-22 20:15:00,2010-05-22 20:30:00,265.71312,490.741875
2010-05-22 20:30:00,2010-05-22 20:45:00,365.6126835,712.574055
2010-05-22 20:45:00,2010-05-22 21:00:00,293.1360255,566.63478
2010-05-22 21:00:00,2010-05-22 21:15:00,430.113843,708.831675
2010-05-22 21:15:00,2010-05-22 21:30:00,307.880064,531.43857
2010-05-22 21:30:00,2010-05-22 21:45:00,370.4689395,598.398345
2010-05-22 21:45:00,2010-05-22 22:00:00,300.987477,503.75592
2010-05-22 22:00:00,2010-05-22 22:15:00,296.1705915,575.825265
2010-05-22 22:15:00,2010-05-22 22:30:00,293.7731895,509.0544
2010-05-22 22:30:00,2010-05-22 22:45:00,209.781531,380.800296
2010-05-22 22:45:00,2010-05-22 23:00:00,321.960438,552.060585
2010-05-22 23:00:00,2010-05-22 23:15:00,310.4455455,589.765545
2010-05-22 23:15:00,2010-05-22 23:30:00,282.020094,510.63597
2010-05-22 23:30:00,2010-05-22 23:45:00,202.2423165,331.096815
2010-05-22 23:45:00,2010-05-23 00:00:00,280.5588495,525.49416
2010-05-23 00:00:00,2010-05-23 00:15:00,263.0199285,473.40216
2010-05-23 00:15:00,2010-05-23 00:30:00,271.6183575,497.716065
2010-05-23 00:30:00,2010-05-23 00:45:00,288.905067,556.568775
2010-05-23 00:45:00,2010-05-23 01:00:00,330.72678,644.567535
2010-05-23 01:00:00,2010-05-23 01:15:00,304.6740975,513.347175
2010-05-23 01:15:00,2010-05-23 01:30:00,282.6691245,548.468685
2010-05-23 01:30:00,2010-05-23 01:45:00,352.9902285,602.980245
2010-05-23 01:45:00,2010-05-23 02:00:00,222.9695055,410.391198
2010-05-23 02:00:00,2010-05-23 02:15:00,255.524805,520.65162
2010-05-23 02:15:00,2010-05-23 02:30:00,222.0654285,396.1544625
2010-05-23 02:30:00,2010-05-23 02:45:00,258.937713,452.75436
2010-05-23 02:45:00,2010-05-23 03:00:00,202.9894065,343.768752
2010-05-23 03:00:00,2010-05-23 03:15:00,292.1170005,475.29306
2010-05-23 03:15:00,2010-05-23 03:30:00,303.981723,481.70826
2010-05-23 03:30:00,2010-05-23 03:45:00,363.035619,711.694575
2010-05-23 03:45:00,2010-05-23 04:00:00,281.1461445,561.278565
2010-05-23 04:00:00,2010-05-23 04:15:00,397.114218,845.417025
2010-05-23 04:15:00,2010-05-23 04:30:00,385.7005395,969.481935
2010-05-23 04:30:00,2010-05-23 04:45:00,160.57026,328.185054
2010-05-23 04:45:00,2010-05-23 05:00:00,203.429547,432.581004
2010-05-23 05:00:00,2010-05-23 05:15:00,312.8210595,748.44954
2010-05-23 05:15:00,2010-05-23 05:30:00,283.1647095,491.590485
2010-05-23 05:30:00,2010-05-23 05:45:00,270.2278575,508.558185
2010-05-23 05:45:00,2010-05-23 06:00:00,214.2989955,493.66332
2010-05-23 06:00:00,2010-05-23 06:15:00,293.255631,592.73109
2010-05-23 06:15:00,2010-05-23 06:30:00,201.072294,349.148556
2010-05-23 06:30:00,2010-05-23 06:45:00,278.8064865,522.260955
2010-05-23 07:00:00,2010-05-23 07:15:00,361.1516193,1042.8092604
2010-05-23 07:15:00,2010-05-23 07:30:00,253.9038672,455.8451553
2010-05-23 07:30:00,2010-05-23 07:45:00,290.5778295,798.9195492
2010-05-23 07:45:00,2010-05-23 08:00:00,181.920978,434.3431473
2010-05-23 08:00:00,2010-05-23 08:15:00,174.6741942,464.659929
2010-05-23 08:15:00,2010-05-23 08:30:00,229.563342,740.6380701
2010-05-23 08:30:00,2010-05-23 08:45:00,313.7247711,926.2934262
2010-05-23 08:45:00,2010-05-23 09:00:00,233.8933644,622.9911222
2010-05-23 09:00:00,2010-05-23 09:15:00,234.419562,502.5626955
2010-05-23 09:15:00,2010-05-23 09:30:00,339.9149439,738.0205461
2010-05-23 09:30:00,2010-05-23 09:45:00,349.228161,940.822857
2010-05-23 09:45:00,2010-05-23 10:00:00,378.6373467,1229.9602221
2010-05-23 10:00:00,2010-05-23 10:15:00,234.1191924,411.1780905
2010-05-23 10:15:00,2010-05-23 10:30:00,175.8315168,309.6979182
2010-05-23 10:30:00,2010-05-23 10:45:00,233.1696132,415.4512734
2010-05-23 10:45:00,2010-05-23 11:00:00,159.2745147,393.615297
2010-05-23 11:00:00,2010-05-23 11:15:00,249.6702195,498.9122991
2010-05-23 11:15:00,2010-05-23 11:30:00,254.4648111,437.0754213
2010-05-23 11:30:00,2010-05-23 11:45:00,392.6535543,932.4109476
2010-05-23 11:45:00,2010-05-23 12:00:00,480.1891536,1507.9469778
2010-05-23 12:00:00,2010-05-23 12:15:00,409.9870467,900.3383532
2010-05-23 12:15:00,2010-05-23 12:30:00,725.1038118,1256.6894292
2010-05-23 12:30:00,2010-05-23 12:45:00,747.4396851,1232.2975878
2010-05-23 12:45:00,2010-05-23 13:00:00,548.3844054,863.9454519
2010-05-23 13:00:00,2010-05-23 13:15:00,624.2074569,991.8162423
2010-05-23 13:15:00,2010-05-23 13:30:00,730.1633994,1266.193269
2010-05-23 13:30:00,2010-05-23 13:45:00,530.6626143,901.796382
2010-05-23 13:45:00,2010-05-23 14:00:00,279.9167283,458.532432
2010-05-23 14:00:00,2010-05-23 14:15:00,262.9244718,440.0951823
2010-05-23 14:15:00,2010-05-23 14:30:00,339.2831916,551.6006031
2010-05-23 14:30:00,2010-05-23 14:45:00,311.5139058,460.6896555
2010-05-23 14:45:00,2010-05-23 15:00:00,226.9288503,408.5281458
2010-05-23 15:00:00,2010-05-23 15:15:00,212.2993575,388.505709
2010-05-23 15:15:00,2010-05-23 15:30:00,200.7368568,334.6798041
2010-05-23 15:30:00,2010-05-23 15:45:00,289.7167455,484.127649
2010-05-23 15:45:00,2010-05-23 16:00:00,137.2668111,255.458592
2010-05-23 16:00:00,2010-05-23 16:15:00,307.2021669,560.4418305
2010-05-23 16:15:00,2010-05-23 16:30:00,151.49769759,223.83135
2010-05-23 16:30:00,2010-05-23 16:45:00,169.5160746,257.2429851
2010-05-23 16:45:00,2010-05-23 17:00:00,107.11291167,203.020596
2010-05-23 17:00:00,2010-05-23 17:15:00,123.49992465,216.5749119
2010-05-23 17:15:00,2010-05-23 17:30:00,117.90936279,185.069871
2010-05-23 17:30:00,2010-05-23 17:45:00,209.633562,398.1786291
2010-05-23 17:45:00,2010-05-23 18:00:00,208.0261287,332.7221385
2010-05-23 18:00:00,2010-05-23 18:15:00,171.8829387,254.1329694
2010-05-23 18:15:00,2010-05-23 18:30:00,160.9403328,255.4326126
2010-05-23 18:30:00,2010-05-23 18:45:00,160.3600956,238.0808214
2010-05-23 18:45:00,2010-05-23 19:00:00,125.43015123,188.9464626
2010-05-23 19:00:00,2010-05-23 19:15:00,113.18925924,172.024326
2010-05-23 19:15:00,2010-05-23 19:30:00,204.9318567,324.4285287
2010-05-23 19:30:00,2010-05-23 19:45:00,299.0631942,537.6229056
2010-05-23 19:45:00,2010-05-23 20:00:00,99.08135874,189.3846393
2010-05-23 20:00:00,2010-05-23 20:15:00,173.608182,321.9047478
2010-05-23 20:15:00,2010-05-23 20:30:00,158.5627893,273.6591507
2010-05-23 20:30:00,2010-05-23 20:45:00,121.37956497,182.234322
2010-05-23 20:45:00,2010-05-23 21:00:00,146.79933534,253.1837574
2010-05-23 21:00:00,2010-05-23 21:15:00,127.37556153,186.9306417
2010-05-23 21:15:00,2010-05-23 21:30:00,139.70768436,200.0169306
2010-05-23 21:30:00,2010-05-23 21:45:00,130.43432682,199.4240403
2010-05-23 21:45:00,2010-05-23 22:00:00,117.33336522,183.5507799
2010-05-23 22:00:00,2010-05-23 22:15:00,115.27505622,210.4635564
2010-05-23 22:15:00,2010-05-23 22:30:00,123.67644993,168.4027395
2010-05-23 22:30:00,2010-05-23 22:45:00,109.81072701,176.5053441
2010-05-23 22:45:00,2010-05-23 23:00:00,78.02808291,129.8982087
2010-05-23 23:15:00,2010-05-23 23:30:00,159.4553301,1268.4374118
2010-05-24 00:45:00,2010-05-24 01:00:00,102.18856689,225.6640605
2010-05-24 01:00:00,2010-05-24 01:15:00,150.73745895,227.3926698
2010-05-24 01:15:00,2010-05-24 01:30:00,179.2591146,254.5567488
2010-05-24 01:30:00,2010-05-24 01:45:00,247.8425121,415.7351037
2010-05-24 15:44:00,2010-05-24 15:59:00,69.56064,329.9802885
2010-05-24 15:59:00,2010-05-24 16:14:00,218.711637,1602.863055
2010-05-24 16:14:00,2010-05-24 16:29:00,83.8349325,341.8724925
2010-05-24 16:29:00,2010-05-24 16:44:00,589.190445,1129.36113
2010-05-24 16:44:00,2010-05-24 16:59:00,494.757495,990.06291
2010-05-24 16:59:00,2010-05-24 17:14:00,710.653725,1775.907
2010-05-24 17:14:00,2010-05-24 17:29:00,743.712885,1996.65306
2010-05-24 17:29:00,2010-05-24 17:44:00,461.814525,1167.024915
2010-05-24 17:44:00,2010-05-24 17:59:00,248.344659,459.221085
2010-05-24 17:59:00,2010-05-24 18:14:00,520.7391,1016.40978
2010-05-24 18:14:00,2010-05-24 18:29:00,493.598565,1054.479015
2010-05-24 18:29:00,2010-05-24 18:44:00,497.77047,1128.12354
2010-05-24 18:44:00,2010-05-24 18:59:00,454.315995,1068.3423
2010-05-24 18:59:00,2010-05-24 19:14:00,351.9159525,798.811875
